contract_id,label,text,clause_type_attention,review_sensitive_category_score,category_absence_rate,category_absence_prevalence,short_clause_signal,late_document_position,no_numbering_signal,layout_irregularity,layout_irregularity_proxy,scope_note,nearest_clause_similarity,nearest_reference_label,nearest_reference_contract_id,reference_match_scope,semantic_deviation,semantic_deviation_from_reference,clause_type_attention_norm,category_absence_rate_norm,layout_irregularity_norm,semantic_deviation_norm,proxy_risk_score,proxy_review_priority_score,score_interpretation,proxy_priority_band
CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,Irrevocable Or Perpetual License,"For those countries where a specific license is required for a joint owner of a Joint Invention or Joint Improvement to practice such Joint Invention or Joint Improvement, in such country, each Party hereby grants to the other Party a perpetual, irrevocable, non-exclusive, worldwide, royalty-free, fully paid-up license, transferable and sublicensable, under such Party's right, title and interest in and to such Joint Invention or Joint Improvement to freely exploit such Joint Invention or Joint Improvement in such country, subject to the terms and conditions of this Agreement and the licenses granted hereunder.",0.3,0.3,0.8627450980392157,0.8627450980392157,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.7590930461883545,Irrevocable Or Perpetual License,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,same_label_different_contract,0.2409069538116455,0.2409069538116455,0.0,0.8710407229768535,0.33333333299999995,0.2911330112629072,0.35721010015994015,0.35721010015994015,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,Irrevocable Or Perpetual License,"To the extent necessary to effect the foregoing in a country other than the United States, each Party grants to the other Party a nonexclusive, irrevocable, perpetual, fully-paid, worldwide license, with the right to grant sublicenses, under the granting Party's interest in Joint Program Technology, for any and all purposes, provided that RevMed's interest therein shall be subject to the other terms and conditions of this Agreement, including the exclusive licenses granted herein (during the Term) and all payment obligations.",0.3,0.3,0.8627450980392157,0.8627450980392157,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.7590930461883545,Irrevocable Or Perpetual License,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,same_label_different_contract,0.2409069538116455,0.2409069538116455,0.0,0.8710407229768535,0.33333333299999995,0.2911330112629072,0.35721010015994015,0.35721010015994015,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,Rofr/Rofo/Rofn,"If HOC, acting reasonably, determines that the Joint Venture Proposal Notice contains insufficient information to make a reasoned decision in respect of participating in the Proposed Joint Venture, it shall notify the Company of the information required to make such decision and thereafter shall have the greater of (i) five (5) Business Days from the receipt of such information from the Company, and (ii) the days remaining in the period specified in Section 6.2 to make such decision and deliver or refrain from delivering the HOC JV Acceptance Notice in accordance with such Section 6.2.",0.3,0.3,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.51097172498703,Rofr/Rofo/Rofn,N2KINC_10_16_1997-EX-10.16-SPONSORSHIP AGREEMENT,same_label_different_contract,0.48902827501296997,0.48902827501296997,0.0,0.8371040714323008,0.0,0.5909841976518941,0.35702206727104874,0.35702206727104874,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,Parties,Shelby J. Butterfield,0.3,0.3,0.10784313725490191,0.10784313725490191,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.2597302496433258,Parties,"HERTZGLOBALHOLDINGS,INC_07_07_2016-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT",same_label_different_contract,0.7402697503566742,0.7402697503566742,0.0,0.0,0.6666666659999999,0.8946060471857463,0.35698484499643657,0.35698484499643657,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
JOINTCORP_09_19_2014-EX-10.15-FRANCHISE AGREEMENT,Revenue/Profit Sharing,"We may charge you (in addition to the Royalty Fee and Advertising Fee contributions due under this Agreement) a reasonable management fee in an amount that we may specify, equal to up to ten percent (10%) of the Franchise's gross revenues, plus our direct out-of-pocket costs and expenses, if we assume management of the Franchise under this Paragraph.",0.3,0.3,0.6745098039215687,0.6745098039215687,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5806505680084229,Revenue/Profit Sharing,SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement,same_label_different_contract,0.41934943199157715,0.41934943199157715,0.0,0.6538461530917161,0.33333333299999995,0.5067782791721037,0.3568227746659549,0.3568227746659549,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"Loop Industries, Inc. - Marketing Agreement",Minimum Commitment,"Joint Venture Company shall not, and shall cause each SPV and each of their Affiliates not to, directly or indirectly, market or sell any Loop-branded Products or any Products produced using Licensed Subject Matter to any person or entity except to Authorized Customers pursuant to a Transferred Contract (the ""Marketing and Sale Restriction""); provided that if at any time during the term of this Agreement, Loop has delivered Proposed Contract Notices that result in Transferred Contracts having binding purchase and supply obligations for less than [***] of the then existing actual production capacity of a Licensed Facility (taking into account Joint Venture Company's reasonable forecasts based on customer requirements, seasonal variations, and other factors) in the subsequent three months (the ""[***]""), Joint Venture Company may market and solicit orders for Licensed Products produced in such Licensed Facility directly to customers and potential customers and enter into supply contracts for the sale of Loop-branded Products or any Products produced using Licensed Subject Matter produced in such Licensed Facility with customers without being restricted by the Marketing and Sale Restriction.",0.3,0.3,0.6764705882352942,0.6764705882352942,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5848356485366821,Minimum Commitment,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,same_label_different_contract,0.41516435146331787,0.41516435146331787,0.0,0.6561085965280196,0.33333333299999995,0.5017206672125343,0.35612398253513844,0.35612398253513844,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,Rofr/Rofo/Rofn,"Upon expiration or termination of this Agreement for any reason, Eutectix shall have the option to purchase some or all of the Licensed Equipment at fair market value, less any amounts owed to Eutectix by Liquidmetal, except the equipment listed under Section 2.1(b) above.",0.3,0.3,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5141511559486389,Rofr/Rofo/Rofn,MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT,same_label_different_contract,0.4858488440513611,0.4858488440513611,0.0,0.8371040714323008,0.0,0.587141899290494,0.3560614926806987,0.3560614926806987,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ATMOSENERGYCORP_11_22_2002-EX-10.17-TRANSPORTATION SERVICE AGREEMENT,Effective Date,"Subject to the General Terms and Conditions of Transporter's FERC Gas Tariff and Rate Schedule FTS/ITS, this Agreement shall be effective as of the date of physical completion of and initial deliveries on Transporter's pipeline and shall continue for a primary term of ten years.",0.3,0.3,0.584313725490196,0.584313725490196,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.49736738204956055,Effective Date,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,same_label_different_contract,0.5026326179504395,0.5026326179504395,0.0,0.5497737550217542,0.33333333299999995,0.6074248580114807,0.35596631985830873,0.35596631985830873,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT,Rofr/Rofo/Rofn,"The Product Offer shall be in writing, shall be in sufficient detail describing such New Product, and shall be made within sixty (60) days of the date of commercialization of such New Product for uses other than Lawn and Garden Use. In no event shall Monsanto, directly or indirectly, commercialize any New Product for Lawn and Garden Use in the Included Markets without first offering such New Product to the Agent pursuant to the terms of this Section 6.10.",0.3,0.3,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5161886811256409,Rofr/Rofo/Rofn,TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement,same_label_different_contract,0.48381131887435913,0.48381131887435913,0.0,0.8371040714323008,0.0,0.5846795782829183,0.35544591242880474,0.35544591242880474,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
StampscomInc_20001114_10-Q_EX-10.47_2631630_EX-10.47_Co-Branding Agreement,Competitive Restriction Exception,"The Company may, at its option, terminate the exclusivity provisions set forth in this Section 3(d) [Exclusivity] upon the occurrence of any of the following events: (A) MBE",0.3,0.3,0.8509803921568627,0.8509803921568627,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.533220112323761,Competitive Restriction Exception,SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement,same_label_different_contract,0.466779887676239,0.466779887676239,0.0,0.8574660623590324,0.0,0.5640973291399072,0.3553908478747349,0.3553908478747349,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,Anti-Assignment,"Neither party may assign this Agreement, in whole or in part, without the other party's written consent (which will not be unreasonably withheld), except that no such consent will be required in connection with (i) a merger, reorganization or sale of all, or substantially all, of such party's assets or (ii) the assignment and/or delegation of such party's rights and responsibilities hereunder to a wholly-owned subsidiary or joint venture in which that party holds an interest.",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.9693270921707153,Anti-Assignment,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,same_label_different_contract,0.030672907829284668,0.030672907829284668,0.9999999985714286,0.18325791834058489,0.0,0.037068073183610634,0.35508149745247747,0.35508149745247747,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Anti-Assignment,"Neither party may assign this Agreement, in whole or in part, ---------- without the other party's written consent (which will not be unreasonably withheld or delayed); provided however, that either party may assign its rights and obligations hereunder in the event of a sale of all, or substantially all of such party's assets related to this Agreement, whether by merger, reorganization, operation of law or otherwise, or (2) either party's assignment and/or delegation of its rights and responsibilities hereunder to a wholly-owned subsidiary or joint venture in which the assigning party holds an interest.",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.9693270921707153,Anti-Assignment,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,same_label_different_contract,0.030672907829284668,0.030672907829284668,0.9999999985714286,0.18325791834058489,0.0,0.037068073183610634,0.35508149745247747,0.35508149745247747,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ExactSciencesCorp_20180822_8-K_EX-10.1_11331629_EX-10.1_Promotion Agreement,Non-Transferable License,"Except as set forth in this Agreement, such right shall be non-transferable and non-sublicensable.",0.3,0.3,0.7294117647058824,0.7294117647058824,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.6389784812927246,Non-Transferable License,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,same_label_different_contract,0.3610215187072754,0.3610215187072754,0.0,0.7171945693082146,0.33333333299999995,0.43628980235273046,0.35503775951523625,0.35503775951523625,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",Rofr/Rofo/Rofn,"If the Company wishes to purchase (and/or cause a designee to purchase) all or a portion of the ROFO Shares at the ROFO Sale Price, the Company shall deliver a notice (a ""ROFO Purchase Notice"") to the Farids Group no later 8:00 a.m. New York time on the business day that the Farids Group proposes to effect such 144 Sale specifying the number of ROFO Shares it wishes to purchase (and/or cause a designee to purchase) from the Farids Group",0.3,0.3,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5179390907287598,Rofr/Rofo/Rofn,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,same_label_different_contract,0.48206090927124023,0.48206090927124023,0.0,0.8371040714323008,0.0,0.582564232477001,0.35491707597732547,0.35491707597732547,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,Rofr/Rofo/Rofn,"The Rights Notice shall specify sufficient information regarding the particulars of the issuance or sale of the Additional Securities to allow HOC to make a reasoned decision in respect of making the investment, including to the extent any such terms are determinable at such time: (i) the total number of equity securities outstanding as of the date thereof; (ii) the total number of Additional Securities which are being offered; (iii) the rights, privileges, restrictions, terms and conditions of such Additional Securities; (iv) the amount payable by HOC for the Additional Securities to which it is entitled pursuant to Section 4.1(a); and (v) the proposed closing date, and thereafter, to the extent it is not included in the Rights Notice, the Company shall immediately provide notice to HOC of such information as it is determined.",0.3,0.3,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5192400217056274,Rofr/Rofo/Rofn,MOELIS_CO_03_24_2014-EX-10.19-STRATEGIC ALLIANCE AGREEMENT,same_label_different_contract,0.48075997829437256,0.48075997829437256,0.0,0.8371040714323008,0.0,0.5809920753768563,0.35452403670228927,0.35452403670228927,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
AimmuneTherapeuticsInc_20200205_8-K_EX-10.3_11967170_EX-10.3_Development Agreement,Rofr/Rofo/Rofn,"If, during the Term, Aimmune (i) intends to allow any Xencor Product Specific Patent, Aimmune Patent Covering an Antibody or Product or Joint",0.3,0.3,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5193775296211243,Rofr/Rofo/Rofn,XENCORINC_10_25_2013-EX-10.24-COLLABORATION AGREEMENT (3),same_label_different_contract,0.48062247037887573,0.48062247037887573,0.0,0.8371040714323008,0.0,0.5808258989620283,0.3544824925985823,0.3544824925985823,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,Affiliate License-Licensee,"Licensee shall be entitled to grant sublicenses under its license pursuant to Section 2.1 to Affiliates only, provided that any sublicense granted by Licensee under this Section 2.1.2 shall be made through a written agreement in the English language and shall be consistent with the terms of this Agreement.",0.3,0.3,0.884313725490196,0.884313725490196,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5689167976379395,Affiliate License-Licensee,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement,same_label_different_contract,0.43108320236206055,0.43108320236206055,0.0,0.8959276007761922,0.0,0.5209583784451952,0.3542214948053468,0.3542214948053468,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,Revenue/Profit Sharing,"Except for the Local Advertising and advertising broadcast in Local Programming, Network shall have the exclusive right and authority to sell all of the advertising on the Service and shall share a portion of Network's Advertising Revenue generated from such sales with Affiliate in accordance with the terms of this Agreement.",0.3,0.3,0.6745098039215687,0.6745098039215687,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5893257856369019,Revenue/Profit Sharing,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,same_label_different_contract,0.41067421436309814,0.41067421436309814,0.0,0.6538461530917161,0.33333333299999995,0.49629439860316454,0.35420180452372013,0.35420180452372013,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,Rofr/Rofo/Rofn,"Calm shall have thirty (30) business days (the ""ROFR Period"") from receipt of a ROFR Notice to exercise its ROFR with respect to the region and/or Stores described in the ROFR Notice.",0.3,0.3,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5203656554222107,Rofr/Rofo/Rofn,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",same_label_different_contract,0.4796343445777893,0.4796343445777893,0.0,0.8371040714323008,0.0,0.5796317625922767,0.35418395850614437,0.35418395850614437,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT,Non-Transferable License,"Customer grants to Philips, during the Term, a non-exclusive, royalty-free, non-transferrable right to make, have made, use, sell, reproduce, adapt, distribute, or otherwise use or practice Customer's Intellectual Property Rights solely in connection with manufacturing of the Products and packaging to Customer pursuant to this Agreement.",0.3,0.3,0.7294117647058824,0.7294117647058824,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.6428146958351135,Non-Transferable License,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,same_label_different_contract,0.3571853041648865,0.3571853041648865,0.0,0.7171945693082146,0.33333333299999995,0.43165379011400523,0.35387875645555494,0.35387875645555494,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ENTERTAINMENTGAMINGASIAINC_02_15_2005-EX-10.5-DISTRIBUTOR AGREEMENT,Revenue/Profit Sharing,"Subject to the mutual agreement of Vendor and Distributor, in the event that Vendor provides a new sales lead to Distributor that results in the sale of the Products, Distributor shall pay to Vendor a commission equal to twenty-five percent (25%) of the gross profit for the Products, where gross profit shall mean the difference between the price paid by the customer (where Distributor will determine the customer price for the Products on a case by case basis) and the price paid by Distributor for the Products.",0.3,0.3,0.6745098039215687,0.6745098039215687,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.59488445520401,Revenue/Profit Sharing,"Zounds Hearing, Inc. - MANUFACTURING DESIGN MARKETING AGREEMENT",same_label_different_contract,0.40511554479599,0.40511554479599,0.0,0.6538461530917161,0.33333333299999995,0.4895768232800454,0.3525224106929404,0.3525224106929404,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement",No-Solicit Of Employees,"(ii) Employ or seek to employ any person who is at that time employed by Franchisor, Franchisee, any other franchisee, master franchisee, developer, or development agent, or otherwise directly or indirectly induce such person to leave his or her employment; or",0.3,0.3,0.884313725490196,0.884313725490196,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5770710706710815,No-Solicit Of Employees,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,same_label_different_contract,0.42292892932891846,0.42292892932891846,0.0,0.8959276007761922,0.0,0.51110405221765,0.3517579132484605,0.3517579132484605,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,Rofr/Rofo/Rofn,"Qualigen shall provide Sekisui with at least 30 days prior written notice and access to all due diligence materials provided to any potential acquirer, such 30 day period to commence upon the notification to Sekisui that Qualigen's board of directors has approved such Proposed Sale Transaction (as set forth in a term sheet or draft definitive agreement provided to Sekisui), subject to Sekisui's Right of First Refusal.",0.3,0.3,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5294737815856934,Rofr/Rofo/Rofn,"TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT",same_label_different_contract,0.47052621841430664,0.47052621841430664,0.0,0.8371040714323008,0.0,0.5686247180437557,0.3514321973690141,0.3514321973690141,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,Irrevocable Or Perpetual License,"The Parties shall negotiate in good faith a royalty-bearing, perpetual, world-wide, non-exclusive license to any New Application Technology in which they acquire rights as set forth in Section 8.2.3 above. Royalties and other terms shall be commercially reasonable and negotiated by the Parties in good faith.",0.3,0.3,0.8627450980392157,0.8627450980392157,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5586966276168823,Irrevocable Or Perpetual License,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,same_label_different_contract,0.4413033723831177,0.4413033723831177,0.0,0.8710407229768535,0.0,0.5333093126215637,0.3510875088996043,0.3510875088996043,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1",Non-Transferable License,"UTC, on behalf of itself and the other members of the UTC Group, hereby grants to Otis, Carrier and the other members of the Otis Group and the Carrier Group a limited, non-exclusive, non-transferable, personal and nonsublicensable right to continue temporarily to use, following the Effective Time, any United Technologies Trademark it is using immediately prior to the Effective Time, solely to the extent of such pre- Separation use and in accordance with product quality standards and programs in place at the respective member of the Otis Group or the Carrier Group immediately prior to the Effective Time, and strictly in accordance with this Section 4.2.3; provided that Otis and Carrier shall, and shall cause each of its respective Affiliates (including, after the Effective Time, the members of, respectively, the Otis Group and the Carrier Group) (a) not to hold itself out as having any affiliation with UTC or any member of the UTC Group (except to the extent a third party may infer such affiliation merely due to the limited use of the United Technologies Trademarks as contemplated herein), and (b) to use diligent efforts to eliminate use of the United Technologies Trademarks.",0.3,0.3,0.7294117647058824,0.7294117647058824,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.4315575957298279,Non-Transferable License,ELECTRAMECCANICA VEHICLES CORP. - Manufacturing Agreement,same_label_different_contract,0.5684424042701721,0.5684424042701721,0.0,0.7171945693082146,0.0,0.6869550749571103,0.35103741106633124,0.35103741106633124,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
EdietsComInc_20001030_10QSB_EX-10.4_2606646_EX-10.4_Co-Branding Agreement,Minimum Commitment,"If Women.com does not deliver the shortfall within sixty (60) days of the end of the applicable quarter, eDiets may terminate this Agreement in its entirety immediately or authorize Women.com to deliver the shortfall within an extended number of days to be mutually agreed upon by the parties (the ""Make Good Period"").",0.3,0.3,0.6764705882352942,0.6764705882352942,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.3816855549812317,Minimum Commitment,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,same_label_different_contract,0.6183144450187683,0.6183144450187683,0.0,0.6561085965280196,0.0,0.7472247467197103,0.35083333581193243,0.35083333581193243,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement,Non-Transferable License,"Subject to the terms and conditions of this Agreement, Licensor hereby grants to Licensee, and Licensee hereby accepts from Licensor, a personal, non-exclusive, royalty-free right and license to use the Licensed Mark solely and exclusively as a component of Licensee's own corporate name and in connection with marketing the investment management, investment consultation and investment advisory services that Investment Advisor may provide to Licensee.",0.3,0.3,0.7294117647058824,0.7294117647058824,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.6531177759170532,Non-Transferable License,ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT,same_label_different_contract,0.3468822240829468,0.3468822240829468,0.0,0.7171945693082146,0.33333333299999995,0.4192026602752936,0.35076597399587706,0.35076597399587706,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,Non-Transferable License,"Subject to payment of the Annual Minimum Commitment (""AMC"" - defined herein), Diversinet hereby grants to Reseller an exclusive, non- transferable and non-assignable right to market, sell, and sub-license those Diversinet products listed in Schedule 2 (the ""Products"") within the territory listed in Schedule 3 (the ""Territory"") to Canadian headquartered companies, and governmental and broader public sector entities located in Canada.",0.3,0.3,0.7294117647058824,0.7294117647058824,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.4336306154727936,Non-Transferable License,Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT,same_label_different_contract,0.5663693845272064,0.5663693845272064,0.0,0.7171945693082146,0.0,0.6844498592572805,0.3504111071413738,0.3504111071413738,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
